21.6230 	EXP 	fbimage: autoDraw = True
21.7438 	EXP 	Device response: <KeyPress from None: t=21.57963719998952, value=left, duration=0.15464390002307482>
22.1104 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': 0.5, 'condition': 'incongruent', 'answer': 'right', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
22.1745 	EXP 	fbimage: autoDraw = False
22.1745 	EXP 	cue: ori = np.float64(270.0)
22.1745 	EXP 	target: ori = np.float64(0.0)
22.1745 	EXP 	target: image = 'images/green_alien.png'
22.1745 	EXP 	cue: autoDraw = True
22.7138 	INFO 	Keyboard events cleared
22.7133 	EXP 	cue: autoDraw = False
22.7133 	EXP 	target: autoDraw = True
23.0360 	DATA 	Keypress: left
23.0659 	EXP 	Device response: <KeyPress from None: t=23.03513179998845, value=left, duration=None>
23.1416 	EXP 	cue: autoDraw = False
23.1416 	EXP 	target: autoDraw = False
23.1416 	EXP 	fbimage: image = 'images/asteroid.png'
23.1416 	EXP 	fbimage: autoDraw = True
23.1633 	EXP 	Device response: <KeyPress from None: t=23.03513179998845, value=left, duration=0.12374260000069626>
23.5779 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': -0.5, 'condition': 'incongruent', 'answer': 'left', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
23.6749 	EXP 	fbimage: autoDraw = False
23.6749 	EXP 	cue: ori = np.float64(90.0)
23.6749 	EXP 	target: ori = np.float64(0.0)
23.6749 	EXP 	target: image = 'images/red_alien.png'
23.6749 	EXP 	cue: autoDraw = True
24.1740 	INFO 	Keyboard events cleared
24.1739 	EXP 	target: autoDraw = True
24.1905 	EXP 	cue: autoDraw = False
24.5095 	EXP 	Device response: <KeyPress from None: t=24.49899320001714, value=left, duration=None>
24.5388 	DATA 	Keypress: left
24.5571 	EXP 	cue: autoDraw = False
24.5571 	EXP 	target: autoDraw = False
24.5571 	EXP 	fbimage: image = 'images/star.png'
24.5571 	EXP 	fbimage: autoDraw = True
24.6430 	EXP 	Device response: <KeyPress from None: t=24.49899320001714, value=left, duration=0.12933369999518618>
25.0109 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': -0.5, 'condition': 'congruent', 'answer': 'left', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
25.0744 	EXP 	fbimage: autoDraw = False
25.0744 	EXP 	cue: ori = np.float64(270.0)
25.0744 	EXP 	target: ori = np.float64(0.0)
25.0744 	EXP 	target: image = 'images/red_alien.png'
25.0744 	EXP 	cue: autoDraw = True
25.5740 	EXP 	cue: autoDraw = False
25.6239 	INFO 	Keyboard events cleared
25.6237 	EXP 	target: autoDraw = True
25.9774 	EXP 	Device response: <KeyPress from None: t=25.963563800003612, value=left, duration=None>
25.9920 	DATA 	Keypress: left
26.0065 	EXP 	cue: autoDraw = False
26.0065 	EXP 	target: autoDraw = False
26.0065 	EXP 	fbimage: image = 'images/star.png'
26.0065 	EXP 	fbimage: autoDraw = True
26.1276 	EXP 	Device response: <KeyPress from None: t=25.963563800003612, value=left, duration=0.15464759999304079>
